Date,HomeTeam,AwayTeam,B365>2.5,B365<2.5
15/12/2021,Arsenal,West Ham,1.85,2.05
16/12/2021,Chelsea,Everton,1.72,2.1
16/12/2021,Liverpool,Newcastle,1.33,3.4
18/12/2021,Leeds,Arsenal,1.72,2.1
19/12/2021,Wolves,Chelsea,2.1,1.72
19/12/2021,Tottenham,Liverpool,1.66,2.2
26/12/2021,Man City,Leicester,1.36,3.2
26/12/2021,Norwich,Arsenal,1.72,2.1
26/12/2021,Tottenham,Crystal Palace,1.95,1.95
26/12/2021,West Ham,Southampton,1.72,2.1
26/12/2021,Aston Villa,Chelsea,2.05,1.85
26/12/2021,Brighton,Brentford,2.2,1.66
27/12/2021,Newcastle,Man United,1.61,2.3
28/12/2021,Crystal Palace,Norwich,2.2,1.66
28/12/2021,Southampton,Tottenham,1.95,1.95
28/12/2021,Watford,West Ham,1.72,2.1
28/12/2021,Leicester,Liverpool,1.3,3.5
29/12/2021,Chelsea,Brighton,1.93,1.97
29/12/2021,Brentford,Man City,1.5,2.62
30/12/2021,Man United,Burnley,1.72,2.1
01/01/2022,Arsenal,Man City,1.57,2.37
01/01/2022,Watford,Tottenham,1.72,2.1
01/01/2022,Crystal Palace,West Ham,1.87,2.03
02/01/2022,Brentford,Aston Villa,2.0,1.8
02/01/2022,Everton,Brighton,2.2,1.66
02/01/2022,Leeds,Burnley,1.72,2.1
02/01/2022,Chelsea,Liverpool,1.83,2.07
03/01/2022,Man United,Wolves,1.98,1.92
11/01/2022,Southampton,Brentford,2.06,1.84
12/01/2022,West Ham,Norwich,1.66,2.2
14/01/2022,Brighton,Crystal Palace,2.2,1.66
15/01/2022,Man City,Chelsea,1.85,2.05
15/01/2022,Newcastle,Watford,1.8,2.0
15/01/2022,Norwich,Everton,2.1,1.72
15/01/2022,Wolves,Southampton,2.5,1.53
15/01/2022,Aston Villa,Man United,1.89,2.01
16/01/2022,Liverpool,Brentford,1.66,2.2
16/01/2022,West Ham,Leeds,1.61,2.3
18/01/2022,Brighton,Chelsea,2.1,1.72
19/01/2022,Leicester,Tottenham,1.72,2.1
19/01/2022,Brentford,Man United,1.93,1.97
21/01/2022,Watford,Norwich,1.94,1.96
22/01/2022,Everton,Aston Villa,2.05,1.85
22/01/2022,Brentford,Wolves,2.5,1.53
22/01/2022,Leeds,Newcastle,1.66,2.2
22/01/2022,Man United,West Ham,1.66,2.2
22/01/2022,Southampton,Man City,1.44,2.75
23/01/2022,Arsenal,Burnley,1.8,2.0
23/01/2022,Crystal Palace,Liverpool,1.72,2.1
23/01/2022,Leicester,Brighton,1.98,1.92
23/01/2022,Chelsea,Tottenham,1.94,1.96
05/02/2022,Burnley,Watford,2.1,1.72
08/02/2022,Newcastle,Everton,1.91,1.99
08/02/2022,West Ham,Watford,1.72,2.1
08/02/2022,Burnley,Man United,1.85,2.05
09/02/2022,Man City,Brentford,1.36,3.2
09/02/2022,Norwich,Crystal Palace,2.1,1.72
09/02/2022,Tottenham,Southampton,1.8,2.0
09/02/2022,Aston Villa,Leeds,1.72,2.1
10/02/2022,Liverpool,Leicester,1.33,3.4
10/02/2022,Wolves,Arsenal,2.3,1.61
12/02/2022,Man United,Southampton,1.72,2.1
12/02/2022,Brentford,Crystal Palace,2.3,1.61
12/02/2022,Everton,Leeds,1.66,2.2
12/02/2022,Watford,Brighton,2.3,1.61
12/02/2022,Norwich,Man City,1.44,2.75
13/02/2022,Burnley,Liverpool,1.57,2.37
13/02/2022,Newcastle,Aston Villa,1.85,2.05
13/02/2022,Tottenham,Wolves,2.2,1.66
13/02/2022,Leicester,West Ham,1.66,2.2
15/02/2022,Man United,Brighton,1.92,1.98
19/02/2022,West Ham,Newcastle,1.8,2.0
19/02/2022,Arsenal,Brentford,1.97,1.93
19/02/2022,Aston Villa,Watford,2.01,1.89
19/02/2022,Brighton,Burnley,2.2,1.66
19/02/2022,Crystal Palace,Chelsea,2.05,1.85
19/02/2022,Liverpool,Norwich,1.36,3.2
19/02/2022,Southampton,Everton,1.72,2.1
19/02/2022,Man City,Tottenham,1.57,2.37
20/02/2022,Leeds,Man United,1.61,2.3
20/02/2022,Wolves,Leicester,2.1,1.72
23/02/2022,Burnley,Tottenham,2.1,1.72
23/02/2022,Watford,Crystal Palace,2.2,1.66
23/02/2022,Liverpool,Leeds,1.28,3.75
24/02/2022,Arsenal,Wolves,2.2,1.66
25/02/2022,Southampton,Norwich,1.72,2.1
26/02/2022,Leeds,Tottenham,1.61,2.3
26/02/2022,Brentford,Newcastle,2.3,1.61
26/02/2022,Crystal Palace,Burnley,2.2,1.66
26/02/2022,Man United,Watford,1.61,2.3
26/02/2022,Brighton,Aston Villa,2.1,1.72
26/02/2022,Everton,Man City,1.57,2.37
27/02/2022,West Ham,Wolves,2.3,1.61
01/03/2022,Burnley,Leicester,2.02,1.88
05/03/2022,Leicester,Leeds,1.53,2.5
05/03/2022,Aston Villa,Southampton,1.86,2.04
05/03/2022,Burnley,Chelsea,2.1,1.72
05/03/2022,Newcastle,Brighton,2.3,1.61
05/03/2022,Norwich,Brentford,2.3,1.61
05/03/2022,Wolves,Crystal Palace,2.62,1.5
05/03/2022,Liverpool,West Ham,1.5,2.62
06/03/2022,Watford,Arsenal,2.05,1.85
06/03/2022,Man City,Man United,1.61,2.3
07/03/2022,Tottenham,Everton,1.72,2.1
10/03/2022,Norwich,Chelsea,1.72,2.1
10/03/2022,Southampton,Newcastle,1.8,2.0
10/03/2022,Wolves,Watford,2.3,1.61
10/03/2022,Leeds,Aston Villa,1.72,2.1
12/03/2022,Brighton,Liverpool,1.72,2.1
12/03/2022,Brentford,Burnley,2.3,1.61
12/03/2022,Man United,Tottenham,1.72,2.1
13/03/2022,Chelsea,Newcastle,1.72,2.1
13/03/2022,Everton,Wolves,2.3,1.61
13/03/2022,Leeds,Norwich,1.66,2.2
13/03/2022,Southampton,Watford,1.8,2.0
13/03/2022,West Ham,Aston Villa,2.01,1.89
13/03/2022,Arsenal,Leicester,1.61,2.3
14/03/2022,Crystal Palace,Man City,1.72,2.1
16/03/2022,Brighton,Tottenham,2.0,1.8
16/03/2022,Arsenal,Liverpool,1.72,2.1
17/03/2022,Everton,Newcastle,1.9,2.0
18/03/2022,Wolves,Leeds,1.99,1.91
19/03/2022,Aston Villa,Arsenal,1.92,1.98
20/03/2022,Leicester,Brentford,1.91,1.99
20/03/2022,Tottenham,West Ham,1.72,2.1
02/04/2022,Liverpool,Watford,1.36,3.2
02/04/2022,Brighton,Norwich,2.0,1.8
02/04/2022,Burnley,Man City,1.57,2.37
02/04/2022,Chelsea,Brentford,1.91,1.99
02/04/2022,Leeds,Southampton,1.61,2.3
02/04/2022,Wolves,Aston Villa,2.37,1.57
02/04/2022,Man United,Leicester,1.57,2.37
03/04/2022,West Ham,Everton,2.0,1.9
03/04/2022,Tottenham,Newcastle,1.8,2.0
04/04/2022,Crystal Palace,Arsenal,2.1,1.72
06/04/2022,Burnley,Everton,2.2,1.66
08/04/2022,Newcastle,Wolves,2.37,1.57
09/04/2022,Everton,Man United,1.85,2.05
09/04/2022,Arsenal,Brighton,2.04,1.86
09/04/2022,Southampton,Chelsea,1.95,1.95
09/04/2022,Watford,Leeds,1.72,2.1
09/04/2022,Aston Villa,Tottenham,1.86,2.04
10/04/2022,Brentford,West Ham,2.1,1.72
10/04/2022,Leicester,Crystal Palace,1.99,1.91
10/04/2022,Norwich,Burnley,2.3,1.61
10/04/2022,Man City,Liverpool,1.72,2.1
16/04/2022,Tottenham,Brighton,1.9,2.0
16/04/2022,Man United,Norwich,1.5,2.62
16/04/2022,Southampton,Arsenal,1.9,2.0
16/04/2022,Watford,Brentford,2.1,1.72
17/04/2022,Newcastle,Leicester,1.99,1.91
17/04/2022,West Ham,Burnley,1.95,1.95
19/04/2022,Liverpool,Man United,1.5,2.62
20/04/2022,Chelsea,Arsenal,2.1,1.8
20/04/2022,Everton,Leicester,1.92,1.98
20/04/2022,Newcastle,Crystal Palace,2.2,1.66
20/04/2022,Man City,Brighton,1.61,2.3
21/04/2022,Burnley,Southampton,1.98,1.92
23/04/2022,Arsenal,Man United,1.81,2.09
23/04/2022,Leicester,Aston Villa,1.85,2.05
23/04/2022,Man City,Watford,1.36,3.2
23/04/2022,Norwich,Newcastle,1.98,1.92
23/04/2022,Brentford,Tottenham,1.89,2.01
24/04/2022,Brighton,Southampton,2.02,1.88
24/04/2022,Burnley,Wolves,2.37,1.57
24/04/2022,Chelsea,West Ham,1.83,2.07
24/04/2022,Liverpool,Everton,1.44,2.75
25/04/2022,Crystal Palace,Leeds,1.88,2.02
28/04/2022,Man United,Chelsea,1.86,2.04
30/04/2022,Newcastle,Liverpool,1.66,2.2
30/04/2022,Aston Villa,Norwich,1.66,2.2
30/04/2022,Southampton,Crystal Palace,2.03,1.87
30/04/2022,Watford,Burnley,2.1,1.72
30/04/2022,Wolves,Brighton,2.5,1.53
30/04/2022,Leeds,Man City,1.5,2.62
01/05/2022,Everton,Chelsea,2.02,1.88
01/05/2022,Tottenham,Leicester,1.57,2.37
01/05/2022,West Ham,Arsenal,1.89,2.01
02/05/2022,Man United,Brentford,1.72,2.1
07/05/2022,Brentford,Southampton,1.95,1.95
07/05/2022,Burnley,Aston Villa,2.07,1.83
07/05/2022,Chelsea,Wolves,1.93,1.97
07/05/2022,Crystal Palace,Watford,1.99,1.91
07/05/2022,Brighton,Man United,1.95,1.95
07/05/2022,Liverpool,Tottenham,1.53,2.5
08/05/2022,Arsenal,Leeds,1.61,2.3
08/05/2022,Leicester,Everton,2.01,1.89
08/05/2022,Norwich,West Ham,1.85,2.05
08/05/2022,Man City,Newcastle,1.5,2.62
10/05/2022,Aston Villa,Liverpool,1.61,2.3
11/05/2022,Leeds,Chelsea,1.61,2.3
11/05/2022,Leicester,Norwich,1.61,2.3
11/05/2022,Watford,Everton,1.94,1.96
11/05/2022,Wolves,Man City,1.66,2.2
12/05/2022,Tottenham,Arsenal,1.8,2.0
15/05/2022,Tottenham,Burnley,1.57,2.37
15/05/2022,Aston Villa,Crystal Palace,1.93,1.97
15/05/2022,Leeds,Brighton,1.84,2.06
15/05/2022,Watford,Leicester,1.72,2.1
15/05/2022,West Ham,Man City,1.53,2.5
15/05/2022,Wolves,Norwich,1.86,2.04
15/05/2022,Everton,Brentford,2.03,1.87
16/05/2022,Newcastle,Arsenal,1.9,2.0
17/05/2022,Southampton,Liverpool,1.44,2.75
19/05/2022,Everton,Crystal Palace,2.0,1.8
19/05/2022,Aston Villa,Burnley,1.99,1.91
19/05/2022,Chelsea,Leicester,1.61,2.3
22/05/2022,Arsenal,Everton,1.57,2.37
22/05/2022,Brentford,Leeds,1.57,2.37
22/05/2022,Brighton,West Ham,1.72,2.1
22/05/2022,Burnley,Newcastle,1.94,1.96
22/05/2022,Chelsea,Watford,1.44,2.75
22/05/2022,Crystal Palace,Man United,1.72,2.1
22/05/2022,Leicester,Southampton,1.57,2.37
22/05/2022,Liverpool,Wolves,1.44,2.75
22/05/2022,Man City,Aston Villa,1.44,2.75
22/05/2022,Norwich,Tottenham,1.44,2.75
05/08/2022,Crystal Palace,Arsenal,2.1,1.72
06/08/2022,Fulham,Liverpool,1.5,2.62
06/08/2022,Bournemouth,Aston Villa,2.0,1.8
06/08/2022,Leeds,Wolves,2.05,1.85
06/08/2022,Newcastle,Nott'm Forest,2.05,1.85
06/08/2022,Tottenham,Southampton,1.61,2.3
06/08/2022,Everton,Chelsea,2.02,1.88
07/08/2022,Leicester,Brentford,1.72,2.1
07/08/2022,Man United,Brighton,1.92,1.98
07/08/2022,West Ham,Man City,1.53,2.5
13/08/2022,Aston Villa,Everton,2.1,1.72
13/08/2022,Arsenal,Leicester,1.66,2.2
13/08/2022,Brighton,Newcastle,2.1,1.72
13/08/2022,Man City,Bournemouth,1.33,3.4
13/08/2022,Southampton,Leeds,1.72,2.1
13/08/2022,Wolves,Fulham,2.1,1.72
13/08/2022,Brentford,Man United,1.8,2.0
14/08/2022,Nott'm Forest,West Ham,1.92,1.98
14/08/2022,Chelsea,Tottenham,1.98,1.92
15/08/2022,Liverpool,Crystal Palace,1.57,2.37
20/08/2022,Tottenham,Wolves,1.72,2.1
20/08/2022,Crystal Palace,Aston Villa,2.2,1.66
20/08/2022,Everton,Nott'm Forest,2.1,1.72
20/08/2022,Fulham,Brentford,1.96,1.94
20/08/2022,Leicester,Southampton,1.61,2.3
20/08/2022,Bournemouth,Arsenal,1.72,2.1
21/08/2022,Leeds,Chelsea,1.66,2.2
21/08/2022,West Ham,Brighton,1.99,1.91
21/08/2022,Newcastle,Man City,1.66,2.2
22/08/2022,Man United,Liverpool,1.5,2.62
27/08/2022,Southampton,Man United,1.57,2.37
27/08/2022,Brentford,Everton,2.06,1.84
27/08/2022,Brighton,Leeds,1.88,2.02
27/08/2022,Chelsea,Leicester,1.61,2.3
27/08/2022,Liverpool,Bournemouth,1.36,3.2
27/08/2022,Man City,Crystal Palace,1.44,2.75
27/08/2022,Arsenal,Fulham,1.5,2.62
28/08/2022,Aston Villa,West Ham,1.91,1.99
28/08/2022,Wolves,Newcastle,2.1,1.72
28/08/2022,Nott'm Forest,Tottenham,1.72,2.1
30/08/2022,Crystal Palace,Brentford,2.1,1.72
30/08/2022,Fulham,Brighton,2.01,1.89
30/08/2022,Southampton,Chelsea,1.72,2.1
30/08/2022,Leeds,Everton,1.87,2.03
31/08/2022,Arsenal,Aston Villa,1.72,2.1
31/08/2022,Bournemouth,Wolves,2.1,1.72
31/08/2022,Man City,Nott'm Forest,1.22,4.33
31/08/2022,West Ham,Tottenham,1.72,2.1
31/08/2022,Liverpool,Newcastle,1.5,2.62
01/09/2022,Leicester,Man United,1.66,2.2
03/09/2022,Everton,Liverpool,1.57,2.37
03/09/2022,Brentford,Leeds,1.72,2.1
03/09/2022,Chelsea,West Ham,1.72,2.1
03/09/2022,Newcastle,Crystal Palace,2.0,1.8
03/09/2022,Nott'm Forest,Bournemouth,2.1,1.72
03/09/2022,Tottenham,Fulham,1.61,2.3
03/09/2022,Wolves,Southampton,2.04,1.86
03/09/2022,Aston Villa,Man City,1.53,2.5
04/09/2022,Brighton,Leicester,2.01,1.89
04/09/2022,Man United,Arsenal,1.66,2.2
16/09/2022,Aston Villa,Southampton,1.88,2.02
16/09/2022,Nott'm Forest,Fulham,1.93,1.97
17/09/2022,Wolves,Man City,1.57,2.37
17/09/2022,Newcastle,Bournemouth,1.87,2.03
17/09/2022,Tottenham,Leicester,1.57,2.37
18/09/2022,Brentford,Arsenal,1.66,2.2
18/09/2022,Everton,West Ham,2.06,1.84
01/10/2022,Arsenal,Tottenham,1.72,2.1
01/10/2022,Bournemouth,Brentford,2.02,1.88
01/10/2022,Crystal Palace,Chelsea,2.1,1.72
01/10/2022,Fulham,Newcastle,1.91,1.99
01/10/2022,Liverpool,Brighton,1.53,2.5
01/10/2022,Southampton,Everton,2.04,1.86
01/10/2022,West Ham,Wolves,2.2,1.66
02/10/2022,Man City,Man United,1.44,2.75
02/10/2022,Leeds,Aston Villa,1.8,2.0
03/10/2022,Leicester,Nott'm Forest,1.66,2.2
08/10/2022,Bournemouth,Leicester,1.8,2.0
08/10/2022,Chelsea,Wolves,1.87,2.03
08/10/2022,Man City,Southampton,1.25,4.0
08/10/2022,Newcastle,Brentford,1.72,2.1
08/10/2022,Brighton,Tottenham,1.88,2.02
09/10/2022,Crystal Palace,Leeds,1.86,2.04
09/10/2022,West Ham,Fulham,1.8,2.0
09/10/2022,Arsenal,Liverpool,1.57,2.37
09/10/2022,Everton,Man United,1.88,2.02
10/10/2022,Nott'm Forest,Aston Villa,2.03,1.87
14/10/2022,Brentford,Brighton,1.97,1.93
15/10/2022,Leicester,Crystal Palace,1.89,2.01
15/10/2022,Fulham,Bournemouth,1.96,1.94
15/10/2022,Wolves,Nott'm Forest,2.06,1.84
15/10/2022,Tottenham,Everton,1.72,2.1
16/10/2022,Aston Villa,Chelsea,2.03,1.87
16/10/2022,Leeds,Arsenal,1.61,2.3
16/10/2022,Man United,Newcastle,1.72,2.1
16/10/2022,Southampton,West Ham,2.0,1.9
16/10/2022,Liverpool,Man City,1.44,2.75
18/10/2022,Brighton,Nott'm Forest,1.72,2.1
18/10/2022,Crystal Palace,Wolves,2.5,1.53
19/10/2022,Bournemouth,Southampton,2.0,1.8
19/10/2022,Brentford,Chelsea,1.88,2.02
19/10/2022,Liverpool,West Ham,1.5,2.62
19/10/2022,Newcastle,Everton,1.92,1.98
19/10/2022,Man United,Tottenham,1.72,2.1
20/10/2022,Fulham,Aston Villa,2.0,1.9
20/10/2022,Leicester,Leeds,1.72,2.1
22/10/2022,Nott'm Forest,Liverpool,1.5,2.62
22/10/2022,Everton,Crystal Palace,2.2,1.66
22/10/2022,Man City,Brighton,1.44,2.75
22/10/2022,Chelsea,Man United,1.91,1.99
23/10/2022,Aston Villa,Brentford,1.94,1.96
23/10/2022,Leeds,Fulham,1.72,2.1
23/10/2022,Southampton,Arsenal,1.66,2.2
23/10/2022,Wolves,Leicester,2.0,1.9
23/10/2022,Tottenham,Newcastle,1.92,1.98
24/10/2022,West Ham,Bournemouth,2.01,1.89
29/10/2022,Leicester,Man City,1.44,2.75
29/10/2022,Bournemouth,Tottenham,1.96,1.94
29/10/2022,Brentford,Wolves,2.01,1.89
29/10/2022,Brighton,Chelsea,2.1,1.72
29/10/2022,Crystal Palace,Southampton,2.06,1.84
29/10/2022,Newcastle,Aston Villa,1.94,1.96
29/10/2022,Fulham,Everton,1.87,2.03
29/10/2022,Liverpool,Leeds,1.36,3.2
30/10/2022,Arsenal,Nott'm Forest,1.5,2.62
30/10/2022,Man United,West Ham,1.86,2.04
05/11/2022,Leeds,Bournemouth,1.8,2.0
05/11/2022,Man City,Fulham,1.28,3.75
05/11/2022,Nott'm Forest,Brentford,2.03,1.87
05/11/2022,Wolves,Brighton,2.1,1.72
05/11/2022,Everton,Leicester,2.0,1.8
06/11/2022,Chelsea,Arsenal,1.93,1.97
06/11/2022,Aston Villa,Man United,1.94,1.96
06/11/2022,Southampton,Newcastle,1.95,1.95
06/11/2022,West Ham,Crystal Palace,2.1,1.72
06/11/2022,Tottenham,Liverpool,1.66,2.2
12/11/2022,Man City,Brentford,1.36,3.2
12/11/2022,Bournemouth,Everton,2.1,1.72
12/11/2022,Liverpool,Southampton,1.4,3.0
12/11/2022,Nott'm Forest,Crystal Palace,2.2,1.66
12/11/2022,Tottenham,Leeds,1.61,2.3
12/11/2022,West Ham,Leicester,1.99,1.91
12/11/2022,Newcastle,Chelsea,1.98,1.92
12/11/2022,Wolves,Arsenal,1.8,2.0
13/11/2022,Brighton,Aston Villa,1.96,1.94
13/11/2022,Fulham,Man United,1.61,2.3
26/12/2022,Brentford,Tottenham,1.8,2.0
26/12/2022,Crystal Palace,Fulham,2.02,1.88
26/12/2022,Everton,Wolves,2.2,1.67
26/12/2022,Leicester,Newcastle,1.86,2.04
26/12/2022,Southampton,Brighton,1.94,1.96
26/12/2022,Aston Villa,Liverpool,1.67,2.2
26/12/2022,Arsenal,West Ham,1.73,2.1
27/12/2022,Chelsea,Bournemouth,1.67,2.2
27/12/2022,Man United,Nott'm Forest,1.67,2.2
28/12/2022,Leeds,Man City,1.44,2.75
30/12/2022,West Ham,Brentford,1.98,1.95
30/12/2022,Liverpool,Leicester,1.44,2.75
31/12/2022,Wolves,Man United,2.03,1.9
31/12/2022,Bournemouth,Crystal Palace,2.1,1.73
31/12/2022,Fulham,Southampton,1.73,2.1
31/12/2022,Man City,Everton,1.36,3.2
31/12/2022,Newcastle,Leeds,1.62,2.3
31/12/2022,Brighton,Arsenal,1.89,2.04
01/01/2023,Tottenham,Aston Villa,1.8,2.0
01/01/2023,Nott'm Forest,Chelsea,2.02,1.91
02/01/2023,Brentford,Liverpool,1.57,2.38
03/01/2023,Arsenal,Newcastle,1.8,2.0
03/01/2023,Everton,Brighton,2.02,1.88
03/01/2023,Leicester,Fulham,1.73,2.1
03/01/2023,Man United,Bournemouth,1.53,2.5
04/01/2023,Southampton,Nott'm Forest,2.06,1.84
04/01/2023,Leeds,West Ham,1.8,2.0
04/01/2023,Aston Villa,Wolves,2.08,1.82
04/01/2023,Crystal Palace,Tottenham,1.92,1.98
05/01/2023,Chelsea,Man City,1.8,2.0
12/01/2023,Fulham,Chelsea,1.87,2.03
13/01/2023,Aston Villa,Leeds,1.8,2.0
14/01/2023,Man United,Man City,1.73,2.1
14/01/2023,Brighton,Liverpool,1.57,2.38
14/01/2023,Everton,Southampton,2.1,1.73
14/01/2023,Nott'm Forest,Leicester,2.03,1.87
14/01/2023,Wolves,West Ham,2.2,1.67
14/01/2023,Brentford,Bournemouth,1.8,2.0
15/01/2023,Chelsea,Crystal Palace,2.02,1.88
15/01/2023,Newcastle,Fulham,1.73,2.1
15/01/2023,Tottenham,Arsenal,1.8,2.0
18/01/2023,Crystal Palace,Man United,1.97,1.93
19/01/2023,Man City,Tottenham,1.53,2.5
21/01/2023,Liverpool,Chelsea,1.73,2.1
21/01/2023,Bournemouth,Nott'm Forest,2.3,1.62
21/01/2023,Leicester,Brighton,1.86,2.04
21/01/2023,Southampton,Aston Villa,2.1,1.73
21/01/2023,West Ham,Everton,2.1,1.73
21/01/2023,Crystal Palace,Newcastle,2.1,1.73
22/01/2023,Leeds,Brentford,1.67,2.2
22/01/2023,Man City,Wolves,1.5,2.63
22/01/2023,Arsenal,Man United,1.73,2.1
23/01/2023,Fulham,Tottenham,1.73,2.1
03/02/2023,Chelsea,Fulham,1.91,1.99
04/02/2023,Everton,Arsenal,1.87,2.03
04/02/2023,Aston Villa,Leicester,1.94,1.96
04/02/2023,Brentford,Southampton,2.04,1.86
04/02/2023,Brighton,Bournemouth,1.73,2.1
04/02/2023,Man United,Crystal Palace,1.88,2.02
04/02/2023,Wolves,Liverpool,1.8,2.0
04/02/2023,Newcastle,West Ham,2.0,1.8
05/02/2023,Nott'm Forest,Leeds,1.94,1.96
05/02/2023,Tottenham,Man City,1.67,2.2
08/02/2023,Man United,Leeds,1.57,2.38
11/02/2023,West Ham,Chelsea,2.2,1.67
11/02/2023,Arsenal,Brentford,1.73,2.1
11/02/2023,Crystal Palace,Brighton,2.0,1.8
11/02/2023,Fulham,Nott'm Forest,2.1,1.73
11/02/2023,Leicester,Tottenham,1.73,2.1
11/02/2023,Southampton,Wolves,2.3,1.62
11/02/2023,Bournemouth,Newcastle,2.04,1.86
12/02/2023,Leeds,Man United,1.67,2.2
12/02/2023,Man City,Aston Villa,1.5,2.63
13/02/2023,Liverpool,Everton,1.73,2.1
15/02/2023,Arsenal,Man City,1.88,2.02
18/02/2023,Aston Villa,Arsenal,2.02,1.88
18/02/2023,Brentford,Crystal Palace,2.1,1.73
18/02/2023,Brighton,Fulham,1.73,2.1
18/02/2023,Chelsea,Southampton,1.98,1.92
18/02/2023,Everton,Leeds,2.1,1.73
18/02/2023,Nott'm Forest,Man City,1.62,2.3
18/02/2023,Wolves,Bournemouth,2.1,1.73
18/02/2023,Newcastle,Liverpool,1.8,2.0
19/02/2023,Man United,Leicester,1.62,2.3
19/02/2023,Tottenham,West Ham,1.88,2.02
24/02/2023,Fulham,Wolves,2.2,1.67
25/02/2023,Everton,Aston Villa,2.3,1.62
25/02/2023,Leeds,Southampton,2.05,1.85
25/02/2023,Leicester,Arsenal,1.67,2.2
25/02/2023,West Ham,Nott'm Forest,2.2,1.67
25/02/2023,Bournemouth,Man City,1.57,2.38
25/02/2023,Crystal Palace,Liverpool,1.85,2.05
26/02/2023,Tottenham,Chelsea,2.08,1.82
01/03/2023,Arsenal,Everton,1.85,2.05
01/03/2023,Liverpool,Wolves,1.73,2.1
04/03/2023,Man City,Newcastle,1.73,2.1
04/03/2023,Arsenal,Bournemouth,1.57,2.38
04/03/2023,Aston Villa,Crystal Palace,2.3,1.62
04/03/2023,Brighton,West Ham,1.95,1.95
04/03/2023,Chelsea,Leeds,1.95,1.95
04/03/2023,Wolves,Tottenham,2.1,1.73
04/03/2023,Southampton,Leicester,2.06,1.84
05/03/2023,Nott'm Forest,Everton,2.5,1.53
05/03/2023,Liverpool,Man United,1.67,2.2
06/03/2023,Brentford,Fulham,1.94,1.96
11/03/2023,Bournemouth,Liverpool,1.62,2.3
11/03/2023,Everton,Brentford,2.2,1.67
11/03/2023,Leeds,Brighton,1.89,2.04
11/03/2023,Leicester,Chelsea,2.02,1.91
11/03/2023,Tottenham,Nott'm Forest,1.88,2.05
11/03/2023,Crystal Palace,Man City,1.8,2.0
12/03/2023,Fulham,Arsenal,1.85,2.08
12/03/2023,Man United,Southampton,1.62,2.3
12/03/2023,West Ham,Aston Villa,2.08,1.85
12/03/2023,Newcastle,Wolves,2.2,1.67
15/03/2023,Brighton,Crystal Palace,1.93,1.97
15/03/2023,Southampton,Brentford,2.1,1.73
17/03/2023,Nott'm Forest,Newcastle,2.07,1.83
18/03/2023,Aston Villa,Bournemouth,1.97,1.93
18/03/2023,Brentford,Leicester,1.89,2.01
18/03/2023,Southampton,Tottenham,2.06,1.84
18/03/2023,Wolves,Leeds,2.2,1.67
18/03/2023,Chelsea,Everton,2.1,1.73
19/03/2023,Arsenal,Crystal Palace,1.73,2.1
01/04/2023,Man City,Liverpool,1.67,2.2
01/04/2023,Arsenal,Leeds,1.53,2.5
01/04/2023,Bournemouth,Fulham,2.0,1.8
01/04/2023,Brighton,Brentford,1.73,2.1
01/04/2023,Crystal Palace,Leicester,2.1,1.73
01/04/2023,Nott'm Forest,Wolves,2.38,1.57
01/04/2023,Chelsea,Aston Villa,1.97,1.93
02/04/2023,West Ham,Southampton,2.0,1.8
02/04/2023,Newcastle,Man United,1.95,1.95
03/04/2023,Everton,Tottenham,2.1,1.73
04/04/2023,Bournemouth,Brighton,1.8,2.0
04/04/2023,Leeds,Nott'm Forest,1.98,1.92
04/04/2023,Leicester,Aston Villa,1.99,1.91
04/04/2023,Chelsea,Liverpool,1.95,1.95
05/04/2023,Man United,Brentford,1.73,2.1
05/04/2023,West Ham,Newcastle,2.1,1.73
08/04/2023,Man United,Everton,1.86,2.04
08/04/2023,Aston Villa,Nott'm Forest,1.94,1.96
08/04/2023,Brentford,Newcastle,2.03,1.87
08/04/2023,Fulham,West Ham,2.2,1.67
08/04/2023,Leicester,Bournemouth,1.88,2.02
08/04/2023,Tottenham,Brighton,1.85,2.05
08/04/2023,Wolves,Chelsea,2.2,1.67
08/04/2023,Southampton,Man City,1.62,2.3
09/04/2023,Leeds,Crystal Palace,2.1,1.73
09/04/2023,Liverpool,Arsenal,1.62,2.3
15/04/2023,Aston Villa,Newcastle,2.07,1.83
15/04/2023,Chelsea,Brighton,1.94,1.96
15/04/2023,Everton,Fulham,2.2,1.67
15/04/2023,Southampton,Crystal Palace,2.3,1.62
15/04/2023,Tottenham,Bournemouth,1.67,2.2
15/04/2023,Wolves,Brentford,2.2,1.67
15/04/2023,Man City,Leicester,1.33,3.4
16/04/2023,West Ham,Arsenal,1.8,2.0
16/04/2023,Nott'm Forest,Man United,1.8,2.0
17/04/2023,Leeds,Liverpool,1.57,2.38
21/04/2023,Arsenal,Southampton,1.5,2.63
22/04/2023,Fulham,Leeds,1.92,1.98
22/04/2023,Brentford,Aston Villa,2.0,1.9
22/04/2023,Crystal Palace,Everton,2.3,1.62
22/04/2023,Leicester,Wolves,2.1,1.73
22/04/2023,Liverpool,Nott'm Forest,1.44,2.75
23/04/2023,Bournemouth,West Ham,2.1,1.73
23/04/2023,Newcastle,Tottenham,1.86,2.04
25/04/2023,Wolves,Crystal Palace,2.5,1.53
25/04/2023,Aston Villa,Fulham,1.81,2.09
25/04/2023,Leeds,Leicester,1.73,2.1
26/04/2023,Nott'm Forest,Brighton,1.73,2.1
26/04/2023,Chelsea,Brentford,2.0,1.9
