league,season,date,home_team,away_team,odds_home,odds_draw,odds_away,control_score_10,chaos_score_10,likely_1x2,confidence,model_home_prob,model_draw_prob,model_away_prob,over25_signal,btts_signal,both_over,both_btts,data_warning,probability_profile,home_stats_n,away_stats_n,home_ppg,away_ppg,home_over25_rate,away_over25_rate,home_btts_rate,away_btts_rate,mode,matchday,cutoff_date,train_rows,test_group_size,model_name,model_trained_ok,model_error,recommended_market_type,recommended_market_subtype,recommended_market_read,recommendation_strength,risk_note,league_profile,league_adjusted_strength,league_profile_note,league_warning_flags,league_preferred_subtype,league_suppressed_subtype,market_tier,market_tier_score,market_tier_reason,market_tier_flags,market_tier_score_league_relative,actual_result,actual_home_goals,actual_away_goals,actual_total_goals,actual_over25,actual_under25,actual_under35,actual_btts,type_success,subtype_success,month,odds_bucket,ctrl_bucket,chaos_bucket,fav_side,season_phase
Bundesliga,2024,2025-02-15,Union Berlin,M'gladbach,2.2,3.5,3.1,4.9,4.56,Draw,MEDIUM,0.1851,0.6475,0.1674,OVER likely,BTTS YES likely,False,False,False,,10,10,0.7,1.4,0.6,0.7,0.4,0.8,walk_forward,2025-02-15,2025-02-15,190,5,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,goals_signal_with_control_not_required,unknown_league,MEDIUM,No league-specific profile available. Standard cross-league rules apply.,,,,HARD_NO_GO,20,BOTH_OVER25_BTTS: permanent HARD_NO_GO (48.7% historical),SUBTYPE_SUPPRESSED,-5.32,A,1.0,2.0,3.0,1,0,1,1,True,True,2025-02,medium_fav (2.0-2.5),low (3-5),medium (4-6),HOME_FAVORITE,mid
Bundesliga,2024,2025-02-15,Leverkusen,Bayern Munich,2.9,3.7,2.25,4.18,5.14,Home,MEDIUM,0.8435,0.1075,0.049,OVER likely,BTTS YES likely,True,True,False,,10,10,2.6,2.5,0.7,0.8,0.7,0.7,walk_forward,2025-02-15,2025-02-15,190,5,logistic_regression,True,,AVOID,AVOID_VOLATILE,model_market_disagreement_low_control,LOW,disagreement_plus_low_control,unknown_league,LOW,No league-specific profile available. Standard cross-league rules apply.,,,,C_TIER,45,Neutral conviction — no strong signal in either direction.,strength:LOW,-2.77,D,0.0,0.0,0.0,0,1,1,0,True,,2025-02,medium_fav (2.0-2.5),low (3-5),medium (4-6),AWAY_FAVORITE,mid
Bundesliga,2024,2025-02-16,Werder Bremen,Hoffenheim,1.85,3.8,3.9,5.92,4.42,Home,MEDIUM,0.8028,0.0921,0.1051,unclear,unclear,False,False,False,,10,10,1.5,0.6,0.6,0.6,0.5,0.6,walk_forward,2025-02-16,2025-02-16,195,3,logistic_regression,True,,OBSERVE_ONLY,NONE,mixed_signal_observe,LOW,diagnostic_only,unknown_league,LOW,No league-specific profile available. Standard cross-league rules apply.,,,,OBSERVE_ONLY,20,Market type is OBSERVE_ONLY — insufficient signal for classification.,observe_only_type,-5.32,A,1.0,3.0,4.0,1,0,0,1,,,2025-02,strong_fav (1.5-2.0),medium (5-7),medium (4-6),HOME_FAVORITE,mid
Bundesliga,2024,2025-02-16,Ein Frankfurt,Holstein Kiel,1.33,5.75,7.5,7.03,5.62,Draw,LOW,0.4884,0.4911,0.0205,OVER likely,BTTS YES likely,False,True,False,,10,10,1.6,0.8,0.6,0.9,0.7,0.9,walk_forward,2025-02-16,2025-02-16,195,3,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,LOW,goals_signal_with_control_not_required,unknown_league,LOW,No league-specific profile available. Standard cross-league rules apply.,,,,HARD_NO_GO,20,BOTH_OVER25_BTTS: permanent HARD_NO_GO (48.7% historical),SUBTYPE_SUPPRESSED,-5.32,H,3.0,1.0,4.0,1,0,0,1,True,True,2025-02,heavy_fav (<=1.5),high (7-10),medium (4-6),HOME_FAVORITE,mid
Bundesliga,2024,2025-02-16,Heidenheim,Mainz,3.6,3.5,2.05,5.75,3.49,Away,MEDIUM,0.1175,0.2369,0.6456,unclear,unclear,False,False,False,,10,10,0.4,1.6,0.6,0.4,0.5,0.4,walk_forward,2025-02-16,2025-02-16,195,3,logistic_regression,True,,DOUBLE_CHANCE,DOUBLE_CHANCE_X2,away_or_draw_X2,MEDIUM,favorite_direction_but_control_below_hard_1x2,unknown_league,MEDIUM,No league-specific profile available. Standard cross-league rules apply.,,,,B_TIER,68,"Adjusted strength MEDIUM, no warning, subtype not suppressed.",strength:MEDIUM,-0.42,A,0.0,2.0,2.0,0,1,1,0,True,True,2025-02,medium_fav (2.0-2.5),medium (5-7),low (<4),AWAY_FAVORITE,mid
Bundesliga,2024,2025-02-21,Freiburg,Werder Bremen,2.0,3.5,3.75,4.87,4.24,Draw,MEDIUM,0.3466,0.6068,0.0466,unclear,unclear,False,False,False,,10,10,1.6,1.4,0.6,0.6,0.6,0.5,walk_forward,2025-02-21,2025-02-21,198,1,logistic_regression,True,,OBSERVE_ONLY,NONE,mixed_signal_observe,LOW,diagnostic_only,unknown_league,LOW,No league-specific profile available. Standard cross-league rules apply.,,,,OBSERVE_ONLY,20,Market type is OBSERVE_ONLY — insufficient signal for classification.,observe_only_type,-5.32,H,5.0,0.0,5.0,1,0,0,0,,,2025-02,strong_fav (1.5-2.0),low (3-5),medium (4-6),HOME_FAVORITE,mid
Bundesliga,2024,2025-02-22,Dortmund,Union Berlin,1.53,4.5,5.5,5.96,4.3,Home,MEDIUM,0.5408,0.0346,0.4246,unclear,BTTS YES likely,False,False,False,,10,10,0.9,0.7,0.6,0.6,0.8,0.4,walk_forward,2025-02-22,2025-02-22,199,5,logistic_regression,True,,BTTS_OVER,BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,goals_signal_with_control_not_required,unknown_league,MEDIUM,No league-specific profile available. Standard cross-league rules apply.,,,,DOWNGRADE,44,Btts has weak cross-league evidence.,downgrade_subtype:BTTS,-2.87,H,6.0,0.0,6.0,1,0,0,0,True,False,2025-02,strong_fav (1.5-2.0),medium (5-7),medium (4-6),HOME_FAVORITE,mid
Bundesliga,2024,2025-02-22,Wolfsburg,Bochum,1.53,4.2,6.0,5.86,3.75,Home,MEDIUM,0.7775,0.0994,0.1231,unclear,unclear,False,False,False,,10,10,1.5,1.4,0.7,0.3,0.8,0.2,walk_forward,2025-02-22,2025-02-22,199,5,logistic_regression,True,,DOUBLE_CHANCE,DOUBLE_CHANCE_1X,home_or_draw_1X,MEDIUM,favorite_direction_but_control_below_hard_1x2,unknown_league,MEDIUM,No league-specific profile available. Standard cross-league rules apply.,,,,B_TIER,68,"Adjusted strength MEDIUM, no warning, subtype not suppressed.",strength:MEDIUM,-0.42,D,1.0,1.0,2.0,0,1,1,1,True,True,2025-02,strong_fav (1.5-2.0),medium (5-7),low (<4),HOME_FAVORITE,mid
Bundesliga,2024,2025-02-22,Mainz,St Pauli,1.8,3.5,4.75,5.73,2.34,Home,MEDIUM,0.8136,0.0426,0.1438,UNDER likely,unclear,False,False,False,,10,10,1.6,1.0,0.4,0.2,0.4,0.2,walk_forward,2025-02-22,2025-02-22,199,5,logistic_regression,True,,UNDER,UNDER_35,under_profile_low_chaos_weak_btts,MEDIUM,under_requires_low_chaos,unknown_league,MEDIUM,No league-specific profile available. Standard cross-league rules apply.,,,,B_TIER,68,"Adjusted strength MEDIUM, no warning, subtype not suppressed.",strength:MEDIUM,-0.42,H,2.0,0.0,2.0,0,1,1,0,True,True,2025-02,strong_fav (1.5-2.0),medium (5-7),low (<4),HOME_FAVORITE,mid
Bundesliga,2024,2025-02-22,Holstein Kiel,Leverkusen,11.0,6.0,1.25,8.02,5.38,Away,HIGH,0.0005,0.0246,0.9749,OVER likely,BTTS YES likely,False,True,False,,10,10,0.8,2.4,0.9,0.6,0.9,0.6,walk_forward,2025-02-22,2025-02-22,199,5,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,LOW,goals_signal_with_control_not_required,unknown_league,LOW,No league-specific profile available. Standard cross-league rules apply.,,,,HARD_NO_GO,20,BOTH_OVER25_BTTS: permanent HARD_NO_GO (48.7% historical),SUBTYPE_SUPPRESSED,-5.32,A,0.0,2.0,2.0,0,1,1,0,False,False,2025-02,heavy_fav (<=1.5),high (7-10),medium (4-6),AWAY_FAVORITE,mid
Bundesliga,2024,2025-02-22,M'gladbach,Augsburg,1.85,3.75,4.0,5.42,4.24,Away,LOW,0.219,0.3844,0.3966,unclear,BTTS YES likely,False,False,False,,10,10,1.7,1.3,0.7,0.3,0.8,0.4,walk_forward,2025-02-22,2025-02-22,199,5,logistic_regression,True,,BTTS_OVER,BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,goals_signal_with_control_not_required,unknown_league,MEDIUM,No league-specific profile available. Standard cross-league rules apply.,,,,DOWNGRADE,44,Btts has weak cross-league evidence.,downgrade_subtype:BTTS,-2.87,A,0.0,3.0,3.0,1,0,1,0,True,False,2025-02,strong_fav (1.5-2.0),medium (5-7),medium (4-6),HOME_FAVORITE,mid
Bundesliga,2024,2025-02-23,RB Leipzig,Heidenheim,1.33,5.0,8.5,7.43,4.08,Home,HIGH,0.8148,0.148,0.0372,unclear,unclear,False,False,False,,10,10,1.6,0.4,0.6,0.5,0.6,0.5,walk_forward,2025-02-23,2025-02-23,204,3,logistic_regression,True,,OBSERVE_ONLY,NONE,mixed_signal_observe,LOW,diagnostic_only,unknown_league,LOW,No league-specific profile available. Standard cross-league rules apply.,,,,OBSERVE_ONLY,20,Market type is OBSERVE_ONLY — insufficient signal for classification.,observe_only_type,-5.32,D,2.0,2.0,4.0,1,0,0,1,,,2025-02,heavy_fav (<=1.5),high (7-10),medium (4-6),HOME_FAVORITE,late
Bundesliga,2024,2025-02-23,Bayern Munich,Ein Frankfurt,1.3,6.5,7.5,7.2,5.05,Home,MEDIUM,0.5202,0.4708,0.009,OVER likely,BTTS YES likely,False,True,False,,10,10,2.5,1.6,0.8,0.6,0.6,0.8,walk_forward,2025-02-23,2025-02-23,204,3,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,LOW,goals_signal_with_control_not_required,unknown_league,LOW,No league-specific profile available. Standard cross-league rules apply.,,,,HARD_NO_GO,20,BOTH_OVER25_BTTS: permanent HARD_NO_GO (48.7% historical),SUBTYPE_SUPPRESSED,-5.32,H,4.0,0.0,4.0,1,0,0,0,True,False,2025-02,heavy_fav (<=1.5),high (7-10),medium (4-6),HOME_FAVORITE,late
Bundesliga,2024,2025-02-23,Hoffenheim,Stuttgart,3.5,3.9,1.95,5.68,4.74,Away,MEDIUM,0.0177,0.0453,0.937,OVER likely,BTTS YES likely,True,True,False,,10,10,0.9,1.8,0.7,0.7,0.7,0.6,walk_forward,2025-02-23,2025-02-23,204,3,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,goals_signal_with_control_not_required,unknown_league,MEDIUM,No league-specific profile available. Standard cross-league rules apply.,,,,HARD_NO_GO,20,BOTH_OVER25_BTTS: permanent HARD_NO_GO (48.7% historical),SUBTYPE_SUPPRESSED,-5.32,D,1.0,1.0,2.0,0,1,1,1,True,False,2025-02,strong_fav (1.5-2.0),medium (5-7),medium (4-6),AWAY_FAVORITE,late
Bundesliga,2024,2025-02-28,Stuttgart,Bayern Munich,4.75,4.2,1.65,6.38,4.3,Draw,MEDIUM,0.1179,0.6362,0.2459,OVER likely,unclear,False,False,False,,10,10,1.6,2.5,0.6,0.8,0.6,0.5,walk_forward,2025-02-28,2025-02-28,207,1,logistic_regression,True,,BTTS_OVER,OVER_25,goals_profile_preferred_over_hard_1x2,MEDIUM,goals_signal_with_control_not_required,unknown_league,MEDIUM,No league-specific profile available. Standard cross-league rules apply.,,,,DOWNGRADE,44,Over_25 in bundesliga is outside goal-friendly context.,over25_non_goal_friendly_league,-2.87,A,1.0,3.0,4.0,1,0,0,1,True,True,2025-02,strong_fav (1.5-2.0),medium (5-7),medium (4-6),AWAY_FAVORITE,late
Bundesliga,2024,2025-03-01,Werder Bremen,Wolfsburg,2.63,3.4,2.6,3.47,5.05,Away,LOW,0.0276,0.4211,0.5513,OVER likely,BTTS YES likely,False,False,False,,10,10,1.1,1.3,0.7,0.6,0.5,0.8,walk_forward,2025-03-01,2025-03-01,208,6,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,LOW,goals_signal_with_control_not_required,unknown_league,LOW,No league-specific profile available. Standard cross-league rules apply.,,,,HARD_NO_GO,20,BOTH_OVER25_BTTS: permanent HARD_NO_GO (48.7% historical),SUBTYPE_SUPPRESSED,-5.32,A,1.0,2.0,3.0,1,0,1,1,True,True,2025-03,no_clear_fav (>2.5),low (3-5),medium (4-6),AWAY_FAVORITE,late
Bundesliga,2024,2025-03-01,Ein Frankfurt,Leverkusen,4.75,3.75,1.73,6.2,4.42,Away,MEDIUM,0.0402,0.4036,0.5561,unclear,BTTS YES likely,False,False,False,,10,10,1.5,2.4,0.6,0.5,0.7,0.5,walk_forward,2025-03-01,2025-03-01,208,6,logistic_regression,True,,BTTS_OVER,BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,goals_signal_with_control_not_required,unknown_league,MEDIUM,No league-specific profile available. Standard cross-league rules apply.,,,,DOWNGRADE,44,Btts has weak cross-league evidence.,downgrade_subtype:BTTS,-2.87,A,1.0,4.0,5.0,1,0,0,1,True,True,2025-03,strong_fav (1.5-2.0),medium (5-7),medium (4-6),AWAY_FAVORITE,late
Bundesliga,2024,2025-03-01,St Pauli,Dortmund,4.1,3.8,1.83,5.16,2.97,Away,LOW,0.4091,0.1571,0.4338,unclear,unclear,False,False,False,,10,10,1.0,1.1,0.1,0.7,0.1,0.7,walk_forward,2025-03-01,2025-03-01,208,6,logistic_regression,True,,DOUBLE_CHANCE,DOUBLE_CHANCE_X2,away_or_draw_X2,MEDIUM,favorite_direction_but_control_below_hard_1x2,unknown_league,MEDIUM,No league-specific profile available. Standard cross-league rules apply.,,,,B_TIER,68,"Adjusted strength MEDIUM, no warning, subtype not suppressed.",strength:MEDIUM,-0.42,A,0.0,2.0,2.0,0,1,1,0,True,True,2025-03,strong_fav (1.5-2.0),medium (5-7),low (<4),AWAY_FAVORITE,late
Bundesliga,2024,2025-03-01,Bochum,Hoffenheim,2.4,3.6,2.8,4.33,4.0,Away,MEDIUM,0.2969,0.1053,0.5978,unclear,unclear,False,False,False,,10,10,1.5,0.9,0.3,0.7,0.3,0.7,walk_forward,2025-03-01,2025-03-01,208,6,logistic_regression,True,,AVOID,AVOID_VOLATILE,model_market_disagreement_low_control,LOW,disagreement_plus_low_control,unknown_league,LOW,No league-specific profile available. Standard cross-league rules apply.,,,,C_TIER,45,Neutral conviction — no strong signal in either direction.,strength:LOW,-2.77,A,0.0,1.0,1.0,0,1,1,0,False,,2025-03,medium_fav (2.0-2.5),low (3-5),medium (4-6),HOME_FAVORITE,late
Bundesliga,2024,2025-03-01,Heidenheim,M'gladbach,3.1,3.5,2.25,5.18,4.56,Away,MEDIUM,0.0349,0.0481,0.917,OVER likely,BTTS YES likely,False,False,False,,10,10,0.5,1.6,0.5,0.8,0.5,0.7,walk_forward,2025-03-01,2025-03-01,208,6,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,goals_signal_with_control_not_required,unknown_league,MEDIUM,No league-specific profile available. Standard cross-league rules apply.,,,,HARD_NO_GO,20,BOTH_OVER25_BTTS: permanent HARD_NO_GO (48.7% historical),SUBTYPE_SUPPRESSED,-5.32,A,0.0,3.0,3.0,1,0,1,0,True,False,2025-03,medium_fav (2.0-2.5),medium (5-7),medium (4-6),AWAY_FAVORITE,late
Bundesliga,2024,2025-03-01,RB Leipzig,Mainz,1.95,3.7,3.75,5.28,3.96,Home,MEDIUM,0.5893,0.1649,0.2458,unclear,unclear,False,False,False,,10,10,1.4,1.9,0.7,0.3,0.7,0.3,walk_forward,2025-03-01,2025-03-01,208,6,logistic_regression,True,,DOUBLE_CHANCE,DOUBLE_CHANCE_1X,home_or_draw_1X,MEDIUM,favorite_direction_but_control_below_hard_1x2,unknown_league,MEDIUM,No league-specific profile available. Standard cross-league rules apply.,,,,B_TIER,68,"Adjusted strength MEDIUM, no warning, subtype not suppressed.",strength:MEDIUM,-0.42,A,1.0,2.0,3.0,1,0,1,1,False,False,2025-03,strong_fav (1.5-2.0),medium (5-7),low (<4),HOME_FAVORITE,late
Bundesliga,2024,2025-03-02,Union Berlin,Holstein Kiel,1.57,4.33,5.25,5.77,4.72,Draw,MEDIUM,0.292,0.6889,0.0191,OVER likely,BTTS YES likely,False,False,False,,10,10,0.7,0.8,0.6,0.9,0.3,0.9,walk_forward,2025-03-02,2025-03-02,214,2,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,goals_signal_with_control_not_required,unknown_league,MEDIUM,No league-specific profile available. Standard cross-league rules apply.,,,,HARD_NO_GO,20,BOTH_OVER25_BTTS: permanent HARD_NO_GO (48.7% historical),SUBTYPE_SUPPRESSED,-5.32,A,0.0,1.0,1.0,0,1,1,0,False,False,2025-03,strong_fav (1.5-2.0),medium (5-7),medium (4-6),HOME_FAVORITE,late
Bundesliga,2024,2025-03-02,Augsburg,Freiburg,2.63,3.25,2.7,3.5,3.53,Away,LOW,0.2363,0.1986,0.5652,unclear,unclear,False,False,False,,10,10,1.5,1.8,0.3,0.7,0.3,0.5,walk_forward,2025-03-02,2025-03-02,214,2,logistic_regression,True,,AVOID,AVOID_VOLATILE,model_market_disagreement_low_control,LOW,disagreement_plus_low_control,unknown_league,LOW,No league-specific profile available. Standard cross-league rules apply.,,,,C_TIER,50,Neutral conviction — no strong signal in either direction.,strength:LOW,-2.26,D,0.0,0.0,0.0,0,1,1,0,True,,2025-03,no_clear_fav (>2.5),low (3-5),low (<4),HOME_FAVORITE,late
Bundesliga,2024,2025-03-07,M'gladbach,Mainz,2.6,3.3,2.7,3.57,3.74,Draw,LOW,0.3098,0.4058,0.2845,unclear,unclear,False,False,False,,10,10,1.6,1.9,0.8,0.3,0.6,0.3,walk_forward,2025-03-07,2025-03-07,216,1,logistic_regression,True,,DOUBLE_CHANCE,DOUBLE_CHANCE_1X,home_or_draw_1X,MEDIUM,favorite_direction_but_control_below_hard_1x2,unknown_league,MEDIUM,No league-specific profile available. Standard cross-league rules apply.,,,,B_TIER,68,"Adjusted strength MEDIUM, no warning, subtype not suppressed.",strength:MEDIUM,-0.42,A,1.0,3.0,4.0,1,0,0,1,False,False,2025-03,no_clear_fav (>2.5),low (3-5),low (<4),HOME_FAVORITE,late
Bundesliga,2024,2025-03-08,Bayern Munich,Bochum,1.11,9.5,19.0,8.34,3.53,Home,HIGH,0.6118,0.3864,0.0019,unclear,unclear,False,False,False,,10,10,2.8,1.2,0.8,0.3,0.5,0.3,walk_forward,2025-03-08,2025-03-08,217,6,logistic_regression,True,,OBSERVE_ONLY,NONE,mixed_signal_observe,LOW,diagnostic_only,unknown_league,LOW,No league-specific profile available. Standard cross-league rules apply.,,,,OBSERVE_ONLY,20,Market type is OBSERVE_ONLY — insufficient signal for classification.,observe_only_type,-5.32,A,2.0,3.0,5.0,1,0,0,1,,,2025-03,heavy_fav (<=1.5),high (7-10),low (<4),HOME_FAVORITE,late
Bundesliga,2024,2025-03-08,Dortmund,Augsburg,1.53,4.33,5.75,6.06,3.6,Draw,LOW,0.0233,0.4997,0.477,unclear,unclear,False,False,False,,10,10,1.3,1.6,0.7,0.3,0.6,0.3,walk_forward,2025-03-08,2025-03-08,217,6,logistic_regression,True,,DOUBLE_CHANCE,DOUBLE_CHANCE_1X,home_or_draw_1X,MEDIUM,favorite_direction_but_control_below_hard_1x2,unknown_league,MEDIUM,No league-specific profile available. Standard cross-league rules apply.,,,,B_TIER,68,"Adjusted strength MEDIUM, no warning, subtype not suppressed.",strength:MEDIUM,-0.42,A,0.0,1.0,1.0,0,1,1,0,False,False,2025-03,strong_fav (1.5-2.0),medium (5-7),low (<4),HOME_FAVORITE,late
Bundesliga,2024,2025-03-08,Holstein Kiel,Stuttgart,5.75,4.33,1.53,5.96,4.85,Away,MEDIUM,0.0021,0.0116,0.9863,OVER likely,BTTS YES likely,False,True,False,,10,10,1.1,1.3,0.8,0.6,0.8,0.6,walk_forward,2025-03-08,2025-03-08,217,6,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,goals_signal_with_control_not_required,unknown_league,MEDIUM,No league-specific profile available. Standard cross-league rules apply.,,,,HARD_NO_GO,20,BOTH_OVER25_BTTS: permanent HARD_NO_GO (48.7% historical),SUBTYPE_SUPPRESSED,-5.32,D,2.0,2.0,4.0,1,0,0,1,True,True,2025-03,strong_fav (1.5-2.0),medium (5-7),medium (4-6),AWAY_FAVORITE,late
Bundesliga,2024,2025-03-08,Leverkusen,Werder Bremen,1.27,5.75,11.0,7.97,4.75,Home,HIGH,0.8167,0.0571,0.1261,OVER likely,BTTS YES likely,False,True,False,,10,10,2.4,0.8,0.6,0.8,0.6,0.6,walk_forward,2025-03-08,2025-03-08,217,6,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,goals_signal_with_control_not_required,unknown_league,MEDIUM,No league-specific profile available. Standard cross-league rules apply.,,,,HARD_NO_GO,20,BOTH_OVER25_BTTS: permanent HARD_NO_GO (48.7% historical),SUBTYPE_SUPPRESSED,-5.32,A,0.0,2.0,2.0,0,1,1,0,False,False,2025-03,heavy_fav (<=1.5),high (7-10),medium (4-6),HOME_FAVORITE,late
Bundesliga,2024,2025-03-08,Wolfsburg,St Pauli,1.75,3.5,5.0,5.85,3.26,Away,MEDIUM,0.1896,0.0037,0.8068,unclear,unclear,False,False,False,,10,10,1.6,1.0,0.6,0.1,0.8,0.1,walk_forward,2025-03-08,2025-03-08,217,6,logistic_regression,True,,DOUBLE_CHANCE,DOUBLE_CHANCE_1X,home_or_draw_1X,MEDIUM,favorite_direction_but_control_below_hard_1x2,unknown_league,MEDIUM,No league-specific profile available. Standard cross-league rules apply.,,,,B_TIER,68,"Adjusted strength MEDIUM, no warning, subtype not suppressed.",strength:MEDIUM,-0.42,D,1.0,1.0,2.0,0,1,1,1,True,True,2025-03,strong_fav (1.5-2.0),medium (5-7),low (<4),HOME_FAVORITE,late
Bundesliga,2024,2025-03-08,Freiburg,RB Leipzig,2.55,3.3,2.7,3.88,4.79,Away,LOW,0.139,0.3453,0.5157,OVER likely,unclear,False,False,False,,10,10,1.6,1.1,0.6,0.7,0.4,0.7,walk_forward,2025-03-08,2025-03-08,217,6,logistic_regression,True,,AVOID,AVOID_VOLATILE,model_market_disagreement_low_control,LOW,disagreement_plus_low_control,unknown_league,LOW,No league-specific profile available. Standard cross-league rules apply.,,,,C_TIER,45,Neutral conviction — no strong signal in either direction.,strength:LOW,-2.77,D,0.0,0.0,0.0,0,1,1,0,True,,2025-03,no_clear_fav (>2.5),low (3-5),medium (4-6),HOME_FAVORITE,late
Bundesliga,2024,2025-03-09,Ein Frankfurt,Union Berlin,1.73,4.0,4.5,6.1,4.0,Home,MEDIUM,0.6026,0.069,0.3284,unclear,unclear,False,False,False,,10,10,1.5,0.7,0.6,0.6,0.7,0.3,walk_forward,2025-03-09,2025-03-09,223,2,logistic_regression,True,,DOUBLE_CHANCE,DOUBLE_CHANCE_1X,home_or_draw_1X,MEDIUM,favorite_direction_but_control_below_hard_1x2,unknown_league,MEDIUM,No league-specific profile available. Standard cross-league rules apply.,,,,B_TIER,63,"Adjusted strength MEDIUM, no warning, subtype not suppressed.",strength:MEDIUM,-0.93,A,1.0,2.0,3.0,1,0,1,1,False,False,2025-03,strong_fav (1.5-2.0),medium (5-7),medium (4-6),HOME_FAVORITE,late
Bundesliga,2024,2025-03-09,Hoffenheim,Heidenheim,1.75,4.0,4.33,5.85,4.0,Away,MEDIUM,0.0497,0.0573,0.893,unclear,unclear,False,False,False,,10,10,1.1,0.5,0.7,0.5,0.6,0.4,walk_forward,2025-03-09,2025-03-09,223,2,logistic_regression,True,,DOUBLE_CHANCE,DOUBLE_CHANCE_1X,home_or_draw_1X,MEDIUM,favorite_direction_but_control_below_hard_1x2,unknown_league,MEDIUM,No league-specific profile available. Standard cross-league rules apply.,,,,B_TIER,63,"Adjusted strength MEDIUM, no warning, subtype not suppressed.",strength:MEDIUM,-0.93,D,1.0,1.0,2.0,0,1,1,1,True,True,2025-03,strong_fav (1.5-2.0),medium (5-7),medium (4-6),HOME_FAVORITE,late
Bundesliga,2024,2025-03-14,St Pauli,Hoffenheim,2.25,3.25,3.3,4.48,3.21,Draw,LOW,0.1728,0.4374,0.3898,unclear,unclear,False,False,False,,10,10,0.8,1.2,0.1,0.6,0.2,0.6,walk_forward,2025-03-14,2025-03-14,225,1,logistic_regression,True,,DOUBLE_CHANCE,DOUBLE_CHANCE_1X,home_or_draw_1X,MEDIUM,favorite_direction_but_control_below_hard_1x2,unknown_league,MEDIUM,No league-specific profile available. Standard cross-league rules apply.,,,,B_TIER,68,"Adjusted strength MEDIUM, no warning, subtype not suppressed.",strength:MEDIUM,-0.42,H,1.0,0.0,1.0,0,1,1,0,True,True,2025-03,medium_fav (2.0-2.5),low (3-5),low (<4),HOME_FAVORITE,late
Bundesliga,2024,2025-03-15,Werder Bremen,M'gladbach,2.35,3.6,2.8,4.35,4.73,Away,MEDIUM,0.0234,0.1244,0.8523,OVER likely,unclear,True,False,False,,10,10,0.8,1.3,0.7,0.8,0.5,0.6,walk_forward,2025-03-15,2025-03-15,226,5,logistic_regression,True,,AVOID,AVOID_VOLATILE,model_market_disagreement_low_control,LOW,disagreement_plus_low_control,unknown_league,LOW,No league-specific profile available. Standard cross-league rules apply.,,,,C_TIER,45,Neutral conviction — no strong signal in either direction.,strength:LOW,-2.77,A,2.0,4.0,6.0,1,0,0,1,True,,2025-03,medium_fav (2.0-2.5),low (3-5),medium (4-6),HOME_FAVORITE,late
Bundesliga,2024,2025-03-15,RB Leipzig,Dortmund,2.38,3.6,2.88,3.98,4.6,Away,LOW,0.3474,0.1058,0.5468,unclear,unclear,False,False,False,,10,10,1.2,1.0,0.6,0.6,0.6,0.5,walk_forward,2025-03-15,2025-03-15,226,5,logistic_regression,True,,AVOID,AVOID_VOLATILE,model_market_disagreement_low_control,LOW,disagreement_plus_low_control,unknown_league,LOW,No league-specific profile available. Standard cross-league rules apply.,,,,C_TIER,45,Neutral conviction — no strong signal in either direction.,strength:LOW,-2.77,H,2.0,0.0,2.0,0,1,1,0,True,,2025-03,medium_fav (2.0-2.5),low (3-5),medium (4-6),HOME_FAVORITE,late
Bundesliga,2024,2025-03-15,Union Berlin,Bayern Munich,8.5,5.0,1.36,7.66,3.85,Away,HIGH,0.0089,0.0652,0.9259,OVER likely,unclear,False,False,False,,10,10,1.0,2.5,0.6,0.8,0.3,0.5,walk_forward,2025-03-15,2025-03-15,226,5,logistic_regression,True,,BTTS_OVER,OVER_25,goals_profile_preferred_over_hard_1x2,MEDIUM,goals_signal_with_control_not_required,unknown_league,MEDIUM,No league-specific profile available. Standard cross-league rules apply.,,,,DOWNGRADE,44,Over_25 in bundesliga is outside goal-friendly context.,over25_non_goal_friendly_league,-2.87,D,1.0,1.0,2.0,0,1,1,1,True,False,2025-03,heavy_fav (<=1.5),high (7-10),low (<4),AWAY_FAVORITE,late
