league,season,date,home_team,away_team,odds_home,odds_draw,odds_away,control_score_10,chaos_score_10,likely_1x2,confidence,model_home_prob,model_draw_prob,model_away_prob,over25_signal,btts_signal,both_over,both_btts,data_warning,probability_profile,home_stats_n,away_stats_n,home_ppg,away_ppg,home_over25_rate,away_over25_rate,home_btts_rate,away_btts_rate,mode,matchday,cutoff_date,train_rows,test_group_size,model_name,model_trained_ok,model_error,recommended_market_type,recommended_market_subtype,recommended_market_read,recommendation_strength,risk_note,league_profile,league_adjusted_strength,league_profile_note,league_warning_flags,league_preferred_subtype,league_suppressed_subtype,market_tier,market_tier_score,market_tier_reason,market_tier_flags,market_tier_score_league_relative,actual_result,actual_home_goals,actual_away_goals,actual_total_goals,actual_over25,actual_under25,actual_under35,actual_btts,type_success,subtype_success,month,odds_bucket,ctrl_bucket,chaos_bucket,fav_side,season_phase
Ligue 1,2024,2025-01-12,Montpellier,Angers,2.1,3.5,3.4,5.33,3.36,Home,MEDIUM,0.8312,0.1217,0.0471,unclear,unclear,False,False,False,,10,10,0.5,1.4,0.6,0.3,0.4,0.4,walk_forward,2025-01-12,2025-01-12,149,4,logistic_regression,True,,DOUBLE_CHANCE,DOUBLE_CHANCE_1X,home_or_draw_1X,MEDIUM,ligue1_home_favorite_medium_control,ligue1_cautious,HIGH,Ligue 1 has the lowest overall accuracy (67.4%) due to excess DIRECTION calls. AVOID and DOUBLE_CHANCE_X2 are most reliable. DC_1X requires caution. DIRECTION type triggers a league warning.,,"DOUBLE_CHANCE_X2, DOUBLE_CHANCE_1X","BOTH_OVER25_BTTS, OVER_25",B_TIER,74,"HIGH adjusted strength + preferred subtype (DOUBLE_CHANCE_1X) + clean signal (no warning, chaos within range). [LIGUE1_CAP: A_TIER→B_TIER]",high_strength | preferred_subtype:DOUBLE_CHANCE_1X | chaos_low,0.41,A,1.0,3.0,4.0,1,0,0,1,False,False,2025-01,medium_fav (2.0-2.5),medium (5-7),low (<4),HOME_FAVORITE,mid
Ligue 1,2024,2025-01-17,Montpellier,Monaco,5.25,4.5,1.55,6.42,4.1,Draw,MEDIUM,0.0612,0.6071,0.3317,unclear,unclear,False,False,False,,10,10,0.5,1.2,0.6,0.6,0.4,0.6,walk_forward,2025-01-17,2025-01-17,153,2,logistic_regression,True,,OBSERVE_ONLY,NONE,mixed_signal_observe,LOW,diagnostic_only,ligue1_cautious,LOW,Ligue 1 has the lowest overall accuracy (67.4%) due to excess DIRECTION calls. AVOID and DOUBLE_CHANCE_X2 are most reliable. DC_1X requires caution. DIRECTION type triggers a league warning.,,"DOUBLE_CHANCE_X2, DOUBLE_CHANCE_1X","BOTH_OVER25_BTTS, OVER_25",OBSERVE_ONLY,20,Market type is OBSERVE_ONLY — insufficient signal for classification.,observe_only_type,-4.73,H,2.0,1.0,3.0,1,0,1,1,,,2025-01,strong_fav (1.5-2.0),medium (5-7),medium (4-6),AWAY_FAVORITE,mid
Ligue 1,2024,2025-01-17,Lille,Nice,2.1,3.4,3.6,4.93,5.4,Home,MEDIUM,0.776,0.1934,0.0306,unclear,BTTS YES likely,False,True,False,,10,10,1.6,2.1,0.3,0.8,0.6,0.9,walk_forward,2025-01-17,2025-01-17,153,2,logistic_regression,True,,BTTS_OVER,BTTS,goals_profile_preferred_over_hard_1x2,LOW,goals_signal_with_control_not_required,ligue1_cautious,LOW,Ligue 1 has the lowest overall accuracy (67.4%) due to excess DIRECTION calls. AVOID and DOUBLE_CHANCE_X2 are most reliable. DC_1X requires caution. DIRECTION type triggers a league warning.,,"DOUBLE_CHANCE_X2, DOUBLE_CHANCE_1X","BOTH_OVER25_BTTS, OVER_25",DOWNGRADE,44,Btts has weak cross-league evidence.,downgrade_subtype:BTTS,-2.45,H,2.0,1.0,3.0,1,0,1,1,True,True,2025-01,medium_fav (2.0-2.5),low (3-5),medium (4-6),HOME_FAVORITE,mid
Ligue 1,2024,2025-01-18,Lens,Paris SG,4.5,3.9,1.73,6.3,3.76,Away,MEDIUM,0.1188,0.1233,0.7579,unclear,unclear,False,False,False,,10,10,1.6,2.6,0.4,0.7,0.4,0.6,walk_forward,2025-01-18,2025-01-18,155,3,logistic_regression,True,,DOUBLE_CHANCE,DOUBLE_CHANCE_X2,away_or_draw_X2,MEDIUM,favorite_direction_but_control_below_hard_1x2,ligue1_cautious,HIGH,Ligue 1 has the lowest overall accuracy (67.4%) due to excess DIRECTION calls. AVOID and DOUBLE_CHANCE_X2 are most reliable. DC_1X requires caution. DIRECTION type triggers a league warning.,,"DOUBLE_CHANCE_X2, DOUBLE_CHANCE_1X","BOTH_OVER25_BTTS, OVER_25",B_TIER,74,"HIGH adjusted strength + preferred subtype (DOUBLE_CHANCE_X2) + clean signal (no warning, chaos within range). [LIGUE1_CAP: A_TIER→B_TIER]",high_strength | preferred_subtype:DOUBLE_CHANCE_X2 | chaos_low,0.41,A,1.0,2.0,3.0,1,0,1,1,True,True,2025-01,strong_fav (1.5-2.0),medium (5-7),low (<4),AWAY_FAVORITE,mid
Ligue 1,2024,2025-01-18,Rennes,Brest,2.0,3.4,3.9,4.97,4.0,Home,MEDIUM,0.9234,0.0516,0.025,unclear,unclear,False,False,False,,10,10,1.0,1.3,0.4,0.7,0.3,0.8,walk_forward,2025-01-18,2025-01-18,155,3,logistic_regression,True,,DOUBLE_CHANCE,DOUBLE_CHANCE_1X,home_or_draw_1X,MEDIUM,favorite_direction_but_control_below_hard_1x2,ligue1_cautious,HIGH,Ligue 1 has the lowest overall accuracy (67.4%) due to excess DIRECTION calls. AVOID and DOUBLE_CHANCE_X2 are most reliable. DC_1X requires caution. DIRECTION type triggers a league warning.,,"DOUBLE_CHANCE_X2, DOUBLE_CHANCE_1X","BOTH_OVER25_BTTS, OVER_25",B_TIER,74,"HIGH adjusted strength + preferred subtype (DOUBLE_CHANCE_1X) + clean signal (no warning, chaos within range). [LIGUE1_CAP: A_TIER→B_TIER]",high_strength | preferred_subtype:DOUBLE_CHANCE_1X,0.41,A,1.0,2.0,3.0,1,0,1,1,False,False,2025-01,strong_fav (1.5-2.0),low (3-5),medium (4-6),HOME_FAVORITE,mid
Ligue 1,2024,2025-01-18,Lyon,Toulouse,1.85,3.9,4.0,5.12,3.54,Home,LOW,0.4874,0.4342,0.0784,unclear,unclear,False,False,False,,10,10,1.8,1.9,0.6,0.4,0.6,0.3,walk_forward,2025-01-18,2025-01-18,155,3,logistic_regression,True,,DOUBLE_CHANCE,DOUBLE_CHANCE_1X,home_or_draw_1X,MEDIUM,favorite_direction_but_control_below_hard_1x2,ligue1_cautious,HIGH,Ligue 1 has the lowest overall accuracy (67.4%) due to excess DIRECTION calls. AVOID and DOUBLE_CHANCE_X2 are most reliable. DC_1X requires caution. DIRECTION type triggers a league warning.,,"DOUBLE_CHANCE_X2, DOUBLE_CHANCE_1X","BOTH_OVER25_BTTS, OVER_25",B_TIER,74,"HIGH adjusted strength + preferred subtype (DOUBLE_CHANCE_1X) + clean signal (no warning, chaos within range). [LIGUE1_CAP: A_TIER→B_TIER]",high_strength | preferred_subtype:DOUBLE_CHANCE_1X | chaos_low,0.41,D,0.0,0.0,0.0,0,1,1,0,True,True,2025-01,strong_fav (1.5-2.0),medium (5-7),low (<4),HOME_FAVORITE,mid
Ligue 1,2024,2025-01-19,Marseille,Strasbourg,1.57,4.33,5.25,6.57,5.1,Home,MEDIUM,0.6404,0.1505,0.2091,OVER likely,BTTS YES likely,True,True,False,,10,10,2.2,1.3,0.8,0.8,0.7,0.7,walk_forward,2025-01-19,2025-01-19,158,4,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,LOW,goals_signal_with_control_not_required,ligue1_cautious,SUPPRESSED,Ligue 1 has the lowest overall accuracy (67.4%) due to excess DIRECTION calls. AVOID and DOUBLE_CHANCE_X2 are most reliable. DC_1X requires caution. DIRECTION type triggers a league warning.,Ligue 1: goals subtypes have weak evidence in this league.,"DOUBLE_CHANCE_X2, DOUBLE_CHANCE_1X","BOTH_OVER25_BTTS, OVER_25",HARD_NO_GO,5,BOTH_OVER25_BTTS: permanent HARD_NO_GO (48.7% historical),SUBTYPE_SUPPRESSED,-6.16,D,1.0,1.0,2.0,0,1,1,1,True,False,2025-01,strong_fav (1.5-2.0),medium (5-7),medium (4-6),HOME_FAVORITE,mid
Ligue 1,2024,2025-01-19,Reims,Le Havre,1.62,4.0,5.25,5.55,3.43,Home,MEDIUM,0.9555,0.0154,0.0291,unclear,unclear,False,False,False,,10,10,0.6,0.6,0.5,0.6,0.5,0.3,walk_forward,2025-01-19,2025-01-19,158,4,logistic_regression,True,,DIRECTION,DIRECTION_HOME,home_direction,MEDIUM,ligue1_home_favorite_medium_control,ligue1_cautious,MEDIUM,Ligue 1 has the lowest overall accuracy (67.4%) due to excess DIRECTION calls. AVOID and DOUBLE_CHANCE_X2 are most reliable. DC_1X requires caution. DIRECTION type triggers a league warning.,Ligue 1: DIRECTION type has historically poor accuracy — consider OBSERVE_ONLY.,"DOUBLE_CHANCE_X2, DOUBLE_CHANCE_1X","BOTH_OVER25_BTTS, OVER_25",HARD_NO_GO,24,Ligue 1 DIRECTION type has historically poor accuracy (walk-forward evidence).,ligue1_direction,-4.35,D,1.0,1.0,2.0,0,1,1,1,False,False,2025-01,strong_fav (1.5-2.0),medium (5-7),low (<4),HOME_FAVORITE,mid
Ligue 1,2024,2025-01-19,Angers,Auxerre,2.4,3.2,3.0,3.73,3.9,Home,LOW,0.6379,0.2269,0.1352,unclear,unclear,False,False,False,,10,10,1.6,1.6,0.4,0.6,0.4,0.5,walk_forward,2025-01-19,2025-01-19,158,4,logistic_regression,True,,DOUBLE_CHANCE,DOUBLE_CHANCE_1X,home_or_draw_1X,MEDIUM,favorite_direction_but_control_below_hard_1x2,ligue1_cautious,HIGH,Ligue 1 has the lowest overall accuracy (67.4%) due to excess DIRECTION calls. AVOID and DOUBLE_CHANCE_X2 are most reliable. DC_1X requires caution. DIRECTION type triggers a league warning.,,"DOUBLE_CHANCE_X2, DOUBLE_CHANCE_1X","BOTH_OVER25_BTTS, OVER_25",B_TIER,74,"HIGH adjusted strength + preferred subtype (DOUBLE_CHANCE_1X) + clean signal (no warning, chaos within range). [LIGUE1_CAP: A_TIER→B_TIER]",high_strength | preferred_subtype:DOUBLE_CHANCE_1X | chaos_low,0.41,H,2.0,0.0,2.0,0,1,1,0,True,True,2025-01,medium_fav (2.0-2.5),low (3-5),low (<4),HOME_FAVORITE,mid
Ligue 1,2024,2025-01-19,St Etienne,Nantes,2.45,3.25,2.9,3.82,4.23,Home,LOW,0.7611,0.1153,0.1235,unclear,BTTS YES likely,False,False,False,,10,10,0.9,0.7,0.5,0.5,0.4,0.8,walk_forward,2025-01-19,2025-01-19,158,4,logistic_regression,True,,BTTS_OVER,BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,goals_signal_with_control_not_required,ligue1_cautious,MEDIUM,Ligue 1 has the lowest overall accuracy (67.4%) due to excess DIRECTION calls. AVOID and DOUBLE_CHANCE_X2 are most reliable. DC_1X requires caution. DIRECTION type triggers a league warning.,,"DOUBLE_CHANCE_X2, DOUBLE_CHANCE_1X","BOTH_OVER25_BTTS, OVER_25",DOWNGRADE,44,Btts has weak cross-league evidence.,downgrade_subtype:BTTS,-2.45,D,1.0,1.0,2.0,0,1,1,1,True,True,2025-01,medium_fav (2.0-2.5),low (3-5),medium (4-6),HOME_FAVORITE,mid
Ligue 1,2024,2025-01-24,Auxerre,St Etienne,1.91,3.7,3.8,5.18,3.71,Home,MEDIUM,0.9333,0.0555,0.0112,unclear,unclear,False,False,False,,10,10,1.3,1.0,0.5,0.5,0.4,0.5,walk_forward,2025-01-24,2025-01-24,162,1,logistic_regression,True,,DOUBLE_CHANCE,DOUBLE_CHANCE_1X,home_or_draw_1X,MEDIUM,ligue1_home_favorite_medium_control,ligue1_cautious,HIGH,Ligue 1 has the lowest overall accuracy (67.4%) due to excess DIRECTION calls. AVOID and DOUBLE_CHANCE_X2 are most reliable. DC_1X requires caution. DIRECTION type triggers a league warning.,,"DOUBLE_CHANCE_X2, DOUBLE_CHANCE_1X","BOTH_OVER25_BTTS, OVER_25",B_TIER,74,"HIGH adjusted strength + preferred subtype (DOUBLE_CHANCE_1X) + clean signal (no warning, chaos within range). [LIGUE1_CAP: A_TIER→B_TIER]",high_strength | preferred_subtype:DOUBLE_CHANCE_1X | chaos_low,0.41,D,1.0,1.0,2.0,0,1,1,1,True,True,2025-01,strong_fav (1.5-2.0),medium (5-7),low (<4),HOME_FAVORITE,mid
Ligue 1,2024,2025-01-25,Monaco,Rennes,1.7,3.9,4.75,5.57,3.84,Home,MEDIUM,0.9219,0.0648,0.0133,unclear,unclear,False,False,False,,10,10,1.1,0.9,0.7,0.5,0.7,0.3,walk_forward,2025-01-25,2025-01-25,163,3,logistic_regression,True,,DIRECTION,DIRECTION_HOME,home_direction,MEDIUM,ligue1_home_favorite_medium_control,ligue1_cautious,MEDIUM,Ligue 1 has the lowest overall accuracy (67.4%) due to excess DIRECTION calls. AVOID and DOUBLE_CHANCE_X2 are most reliable. DC_1X requires caution. DIRECTION type triggers a league warning.,Ligue 1: DIRECTION type has historically poor accuracy — consider OBSERVE_ONLY.,"DOUBLE_CHANCE_X2, DOUBLE_CHANCE_1X","BOTH_OVER25_BTTS, OVER_25",HARD_NO_GO,24,Ligue 1 DIRECTION type has historically poor accuracy (walk-forward evidence).,ligue1_direction,-4.35,H,3.0,2.0,5.0,1,0,0,1,True,True,2025-01,strong_fav (1.5-2.0),medium (5-7),low (<4),HOME_FAVORITE,mid
Ligue 1,2024,2025-01-25,Strasbourg,Lille,2.75,3.4,2.55,3.78,5.05,Draw,LOW,0.0364,0.8602,0.1035,unclear,BTTS YES likely,False,True,False,,10,10,1.4,1.8,0.7,0.4,0.7,0.7,walk_forward,2025-01-25,2025-01-25,163,3,logistic_regression,True,,BTTS_OVER,BTTS,goals_profile_preferred_over_hard_1x2,LOW,goals_signal_with_control_not_required,ligue1_cautious,LOW,Ligue 1 has the lowest overall accuracy (67.4%) due to excess DIRECTION calls. AVOID and DOUBLE_CHANCE_X2 are most reliable. DC_1X requires caution. DIRECTION type triggers a league warning.,,"DOUBLE_CHANCE_X2, DOUBLE_CHANCE_1X","BOTH_OVER25_BTTS, OVER_25",DOWNGRADE,44,Btts has weak cross-league evidence.,downgrade_subtype:BTTS,-2.45,H,2.0,1.0,3.0,1,0,1,1,True,True,2025-01,no_clear_fav (>2.5),low (3-5),medium (4-6),AWAY_FAVORITE,mid
Ligue 1,2024,2025-01-25,Paris SG,Reims,1.27,6.5,9.0,8.27,4.18,Draw,HIGH,0.2058,0.7925,0.0017,unclear,unclear,False,False,False,,10,10,2.6,0.7,0.7,0.4,0.6,0.5,walk_forward,2025-01-25,2025-01-25,163,3,logistic_regression,True,,OBSERVE_ONLY,NONE,mixed_signal_observe,LOW,diagnostic_only,ligue1_cautious,LOW,Ligue 1 has the lowest overall accuracy (67.4%) due to excess DIRECTION calls. AVOID and DOUBLE_CHANCE_X2 are most reliable. DC_1X requires caution. DIRECTION type triggers a league warning.,,"DOUBLE_CHANCE_X2, DOUBLE_CHANCE_1X","BOTH_OVER25_BTTS, OVER_25",OBSERVE_ONLY,20,Market type is OBSERVE_ONLY — insufficient signal for classification.,observe_only_type,-4.73,D,1.0,1.0,2.0,0,1,1,1,,,2025-01,heavy_fav (<=1.5),high (7-10),medium (4-6),HOME_FAVORITE,mid
Ligue 1,2024,2025-01-26,Nice,Marseille,2.8,3.5,2.45,3.62,5.94,Away,LOW,0.2986,0.2623,0.4391,OVER likely,BTTS YES likely,True,True,False,,10,10,2.0,2.0,0.9,0.7,0.9,0.8,walk_forward,2025-01-26,2025-01-26,166,5,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,LOW,goals_signal_with_control_not_required,ligue1_cautious,SUPPRESSED,Ligue 1 has the lowest overall accuracy (67.4%) due to excess DIRECTION calls. AVOID and DOUBLE_CHANCE_X2 are most reliable. DC_1X requires caution. DIRECTION type triggers a league warning.,Ligue 1: goals subtypes have weak evidence in this league.,"DOUBLE_CHANCE_X2, DOUBLE_CHANCE_1X","BOTH_OVER25_BTTS, OVER_25",HARD_NO_GO,5,BOTH_OVER25_BTTS: permanent HARD_NO_GO (48.7% historical),SUBTYPE_SUPPRESSED,-6.16,H,2.0,0.0,2.0,0,1,1,0,False,False,2025-01,medium_fav (2.0-2.5),low (3-5),medium (4-6),AWAY_FAVORITE,mid
Ligue 1,2024,2025-01-26,Toulouse,Montpellier,1.62,4.0,5.25,6.65,3.1,Home,MEDIUM,0.8213,0.1038,0.0749,unclear,unclear,False,False,False,,10,10,1.9,0.8,0.4,0.6,0.2,0.5,walk_forward,2025-01-26,2025-01-26,166,5,logistic_regression,True,,DIRECTION,DIRECTION_HOME,home_direction,MEDIUM,ligue1_home_favorite_medium_control,ligue1_cautious,MEDIUM,Ligue 1 has the lowest overall accuracy (67.4%) due to excess DIRECTION calls. AVOID and DOUBLE_CHANCE_X2 are most reliable. DC_1X requires caution. DIRECTION type triggers a league warning.,Ligue 1: DIRECTION type has historically poor accuracy — consider OBSERVE_ONLY.,"DOUBLE_CHANCE_X2, DOUBLE_CHANCE_1X","BOTH_OVER25_BTTS, OVER_25",HARD_NO_GO,24,Ligue 1 DIRECTION type has historically poor accuracy (walk-forward evidence).,ligue1_direction,-4.35,A,1.0,2.0,3.0,1,0,1,1,False,False,2025-01,strong_fav (1.5-2.0),medium (5-7),low (<4),HOME_FAVORITE,mid
Ligue 1,2024,2025-01-26,Nantes,Lyon,3.3,3.5,2.1,5.33,4.84,Away,LOW,0.3879,0.1214,0.4907,unclear,BTTS YES likely,False,True,False,,10,10,0.7,1.6,0.5,0.5,0.8,0.6,walk_forward,2025-01-26,2025-01-26,166,5,logistic_regression,True,,BTTS_OVER,BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,goals_signal_with_control_not_required,ligue1_cautious,MEDIUM,Ligue 1 has the lowest overall accuracy (67.4%) due to excess DIRECTION calls. AVOID and DOUBLE_CHANCE_X2 are most reliable. DC_1X requires caution. DIRECTION type triggers a league warning.,,"DOUBLE_CHANCE_X2, DOUBLE_CHANCE_1X","BOTH_OVER25_BTTS, OVER_25",DOWNGRADE,44,Btts has weak cross-league evidence.,downgrade_subtype:BTTS,-2.45,D,1.0,1.0,2.0,0,1,1,1,True,True,2025-01,medium_fav (2.0-2.5),medium (5-7),medium (4-6),AWAY_FAVORITE,mid
Ligue 1,2024,2025-01-26,Lens,Angers,1.42,4.33,7.5,6.52,2.88,Home,MEDIUM,0.7077,0.1069,0.1854,unclear,unclear,False,False,False,,10,10,1.3,1.8,0.5,0.4,0.5,0.3,walk_forward,2025-01-26,2025-01-26,166,5,logistic_regression,True,,DIRECTION,DIRECTION_HOME,home_direction,MEDIUM,ligue1_home_favorite_medium_control,ligue1_cautious,MEDIUM,Ligue 1 has the lowest overall accuracy (67.4%) due to excess DIRECTION calls. AVOID and DOUBLE_CHANCE_X2 are most reliable. DC_1X requires caution. DIRECTION type triggers a league warning.,Ligue 1: DIRECTION type has historically poor accuracy — consider OBSERVE_ONLY.,"DOUBLE_CHANCE_X2, DOUBLE_CHANCE_1X","BOTH_OVER25_BTTS, OVER_25",HARD_NO_GO,24,Ligue 1 DIRECTION type has historically poor accuracy (walk-forward evidence).,ligue1_direction,-4.35,H,1.0,0.0,1.0,0,1,1,0,True,True,2025-01,heavy_fav (<=1.5),medium (5-7),low (<4),HOME_FAVORITE,mid
Ligue 1,2024,2025-01-26,Le Havre,Brest,3.3,3.1,2.35,4.65,4.51,Home,MEDIUM,0.7996,0.0194,0.1809,OVER likely,BTTS YES likely,False,False,False,,10,10,0.7,1.5,0.5,0.8,0.4,0.8,walk_forward,2025-01-26,2025-01-26,166,5,logistic_regression,True,,AVOID,AVOID_VOLATILE,model_market_disagreement_low_control,LOW,disagreement_plus_low_control,ligue1_cautious,HIGH,Ligue 1 has the lowest overall accuracy (67.4%) due to excess DIRECTION calls. AVOID and DOUBLE_CHANCE_X2 are most reliable. DC_1X requires caution. DIRECTION type triggers a league warning.,,"DOUBLE_CHANCE_X2, DOUBLE_CHANCE_1X","BOTH_OVER25_BTTS, OVER_25",B_TIER,70,"Adjusted strength HIGH, no warning, subtype not suppressed.",strength:HIGH,0.03,A,0.0,1.0,1.0,0,1,1,0,True,,2025-01,medium_fav (2.0-2.5),low (3-5),medium (4-6),AWAY_FAVORITE,mid
Ligue 1,2024,2025-01-31,Montpellier,Lens,4.33,3.7,1.83,5.56,3.99,Draw,MEDIUM,0.0401,0.5318,0.4281,unclear,unclear,False,False,False,,10,10,1.1,1.6,0.6,0.5,0.6,0.5,walk_forward,2025-01-31,2025-01-31,171,1,logistic_regression,True,,DOUBLE_CHANCE,DOUBLE_CHANCE_X2,away_or_draw_X2,MEDIUM,favorite_direction_but_control_below_hard_1x2,ligue1_cautious,HIGH,Ligue 1 has the lowest overall accuracy (67.4%) due to excess DIRECTION calls. AVOID and DOUBLE_CHANCE_X2 are most reliable. DC_1X requires caution. DIRECTION type triggers a league warning.,,"DOUBLE_CHANCE_X2, DOUBLE_CHANCE_1X","BOTH_OVER25_BTTS, OVER_25",B_TIER,74,"HIGH adjusted strength + preferred subtype (DOUBLE_CHANCE_X2) + clean signal (no warning, chaos within range). [LIGUE1_CAP: A_TIER→B_TIER]",high_strength | preferred_subtype:DOUBLE_CHANCE_X2 | chaos_low,0.41,A,0.0,2.0,2.0,0,1,1,0,True,True,2025-01,strong_fav (1.5-2.0),medium (5-7),low (<4),AWAY_FAVORITE,mid
Ligue 1,2024,2025-02-01,Brest,Paris SG,6.25,5.0,1.44,6.87,4.67,Away,MEDIUM,0.0222,0.2337,0.7441,OVER likely,BTTS YES likely,False,True,False,,10,10,1.5,2.4,0.7,0.6,0.7,0.7,walk_forward,2025-02-01,2025-02-01,172,3,logistic_regression,True,,BTTS_OVER,BOTH_OVER25_BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,goals_signal_with_control_not_required,ligue1_cautious,SUPPRESSED,Ligue 1 has the lowest overall accuracy (67.4%) due to excess DIRECTION calls. AVOID and DOUBLE_CHANCE_X2 are most reliable. DC_1X requires caution. DIRECTION type triggers a league warning.,Ligue 1: goals subtypes have weak evidence in this league.,"DOUBLE_CHANCE_X2, DOUBLE_CHANCE_1X","BOTH_OVER25_BTTS, OVER_25",HARD_NO_GO,5,BOTH_OVER25_BTTS: permanent HARD_NO_GO (48.7% historical),SUBTYPE_SUPPRESSED,-6.16,A,2.0,5.0,7.0,1,0,0,1,True,True,2025-02,heavy_fav (<=1.5),medium (5-7),medium (4-6),AWAY_FAVORITE,mid
Ligue 1,2024,2025-02-01,Monaco,Auxerre,1.33,5.5,8.5,6.33,4.18,Home,MEDIUM,0.9603,0.0388,0.0009,unclear,unclear,False,False,False,,10,10,1.4,1.3,0.7,0.4,0.7,0.4,walk_forward,2025-02-01,2025-02-01,172,3,logistic_regression,True,,OBSERVE_ONLY,NONE,mixed_signal_observe,LOW,diagnostic_only,ligue1_cautious,LOW,Ligue 1 has the lowest overall accuracy (67.4%) due to excess DIRECTION calls. AVOID and DOUBLE_CHANCE_X2 are most reliable. DC_1X requires caution. DIRECTION type triggers a league warning.,,"DOUBLE_CHANCE_X2, DOUBLE_CHANCE_1X","BOTH_OVER25_BTTS, OVER_25",OBSERVE_ONLY,20,Market type is OBSERVE_ONLY — insufficient signal for classification.,observe_only_type,-4.73,H,4.0,2.0,6.0,1,0,0,1,,,2025-02,heavy_fav (<=1.5),medium (5-7),medium (4-6),HOME_FAVORITE,mid
Ligue 1,2024,2025-02-01,Lille,St Etienne,1.4,4.5,8.0,6.47,4.33,Draw,MEDIUM,0.1853,0.8042,0.0105,unclear,BTTS YES likely,False,False,False,,10,10,1.5,1.1,0.5,0.4,0.8,0.5,walk_forward,2025-02-01,2025-02-01,172,3,logistic_regression,True,,BTTS_OVER,BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,goals_signal_with_control_not_required,ligue1_cautious,MEDIUM,Ligue 1 has the lowest overall accuracy (67.4%) due to excess DIRECTION calls. AVOID and DOUBLE_CHANCE_X2 are most reliable. DC_1X requires caution. DIRECTION type triggers a league warning.,,"DOUBLE_CHANCE_X2, DOUBLE_CHANCE_1X","BOTH_OVER25_BTTS, OVER_25",DOWNGRADE,44,Btts has weak cross-league evidence.,downgrade_subtype:BTTS,-2.45,H,4.0,1.0,5.0,1,0,0,1,True,True,2025-02,heavy_fav (<=1.5),medium (5-7),medium (4-6),HOME_FAVORITE,mid
Ligue 1,2024,2025-02-02,Marseille,Lyon,2.0,3.9,3.3,5.07,4.49,Draw,MEDIUM,0.3422,0.5854,0.0724,unclear,BTTS YES likely,False,True,False,,10,10,2.0,1.6,0.6,0.4,0.8,0.6,walk_forward,2025-02-02,2025-02-02,175,5,logistic_regression,True,,BTTS_OVER,BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,goals_signal_with_control_not_required,ligue1_cautious,MEDIUM,Ligue 1 has the lowest overall accuracy (67.4%) due to excess DIRECTION calls. AVOID and DOUBLE_CHANCE_X2 are most reliable. DC_1X requires caution. DIRECTION type triggers a league warning.,,"DOUBLE_CHANCE_X2, DOUBLE_CHANCE_1X","BOTH_OVER25_BTTS, OVER_25",DOWNGRADE,44,Btts has weak cross-league evidence.,downgrade_subtype:BTTS,-2.45,H,3.0,2.0,5.0,1,0,0,1,True,True,2025-02,strong_fav (1.5-2.0),medium (5-7),medium (4-6),HOME_FAVORITE,mid
Ligue 1,2024,2025-02-02,Rennes,Strasbourg,2.05,3.5,3.6,5.35,4.31,Away,MEDIUM,0.2669,0.1667,0.5663,OVER likely,unclear,False,False,False,,10,10,0.6,1.4,0.6,0.7,0.4,0.7,walk_forward,2025-02-02,2025-02-02,175,5,logistic_regression,True,,BTTS_OVER,OVER_25,goals_profile_preferred_over_hard_1x2,MEDIUM,goals_signal_with_control_not_required,ligue1_cautious,SUPPRESSED,Ligue 1 has the lowest overall accuracy (67.4%) due to excess DIRECTION calls. AVOID and DOUBLE_CHANCE_X2 are most reliable. DC_1X requires caution. DIRECTION type triggers a league warning.,Ligue 1: goals subtypes have weak evidence in this league.,"DOUBLE_CHANCE_X2, DOUBLE_CHANCE_1X","BOTH_OVER25_BTTS, OVER_25",HARD_NO_GO,5,SUPPRESSED league_adjusted_strength combined with active warning flag.,suppressed_strength | warning_flag,-6.16,H,1.0,0.0,1.0,0,1,1,0,False,False,2025-02,medium_fav (2.0-2.5),medium (5-7),medium (4-6),HOME_FAVORITE,mid
Ligue 1,2024,2025-02-02,Reims,Nantes,2.15,3.4,3.4,4.32,4.4,Draw,MEDIUM,0.1312,0.8272,0.0415,unclear,BTTS YES likely,False,False,False,,10,10,0.8,0.8,0.3,0.4,0.5,0.8,walk_forward,2025-02-02,2025-02-02,175,5,logistic_regression,True,,BTTS_OVER,BTTS,goals_profile_preferred_over_hard_1x2,MEDIUM,goals_signal_with_control_not_required,ligue1_cautious,MEDIUM,Ligue 1 has the lowest overall accuracy (67.4%) due to excess DIRECTION calls. AVOID and DOUBLE_CHANCE_X2 are most reliable. DC_1X requires caution. DIRECTION type triggers a league warning.,,"DOUBLE_CHANCE_X2, DOUBLE_CHANCE_1X","BOTH_OVER25_BTTS, OVER_25",DOWNGRADE,44,Btts has weak cross-league evidence.,downgrade_subtype:BTTS,-2.45,A,1.0,2.0,3.0,1,0,1,1,True,True,2025-02,medium_fav (2.0-2.5),low (3-5),medium (4-6),HOME_FAVORITE,mid
